hole,par,hole_type,player_name,expected_sg_vs_field_per_round
7,4,long_par4_tight,Scottie Scheffler,0.7985635242454312
7,4,long_par4_tight,Tommy Fleetwood,0.43862009740370583
7,4,long_par4_tight,Collin Morikawa,0.10406831586460798
7,4,long_par4_tight,J.J. Spaun,0.2336766189832619
7,4,long_par4_tight,Viktor Hovland,0.025596797526630074
7,4,long_par4_tight,Rico Hoey,-0.20651826047138216
7,4,long_par4_tight,Sepp Straka,0.17059756428813808
7,4,long_par4_tight,Russell Henley,0.30516208187429567
7,4,long_par4_tight,Patrick Cantlay,0.24732652734992355
7,4,long_par4_tight,Shane Lowry,0.04040685124778701
7,4,long_par4_tight,Rory McIlroy,0.29094114438330554
7,4,long_par4_tight,Kurt Kitayama,0.14548989840780635
7,4,long_par4_tight,Ben Griffin,0.28908324408271135
7,4,long_par4_tight,Aaron Rai,0.152202389323465
7,4,long_par4_tight,Si Woo Kim,0.07202745370507632
7,4,long_par4_tight,Nicolai Højgaard,0.0004424639083492435
7,4,long_par4_tight,Kevin Yu,0.09625615452052705
7,4,long_par4_tight,Ben Kohles,-0.13939873824163135
7,4,long_par4_tight,Daniel Berger,0.006513921988861489
7,4,long_par4_tight,Keegan Bradley,0.20829824452294174
7,4,long_par4_tight,Doug Ghim,-0.21491322090602052
7,4,long_par4_tight,Xander Schauffele,-0.019584152835113146
7,4,long_par4_tight,Akshay Bhatia,-0.048463657655221114
7,4,long_par4_tight,Robert MacIntyre,0.2356374606866503
7,4,long_par4_tight,Pierceson Coody,0.004273141654817097
7,4,long_par4_tight,Corey Conners,0.07881304695965001
7,4,long_par4_tight,Lee Hodges,0.09096344776264609
7,4,long_par4_tight,Jordan Spieth,0.2677535575193234
7,4,long_par4_tight,Justin Thomas,0.20473099938727762
7,4,long_par4_tight,Lucas Glover,-0.04261084085931427
7,4,long_par4_tight,Hideki Matsuyama,-0.025389979729913296
7,4,long_par4_tight,Victor Perez,-0.03238463316019758
7,4,long_par4_tight,Ryan Gerard,-0.05681232348065235
7,4,long_par4_tight,Bud Cauley,0.11187984302917424
7,4,long_par4_tight,Nick Taylor,0.0624516639302931
7,4,long_par4_tight,Taylor Pendrith,0.05735313416145399
7,4,long_par4_tight,Keith Mitchell,-0.0071306573865862165
7,4,long_par4_tight,Maverick McNealy,0.05827232694417569
7,4,long_par4_tight,Michael Kim,0.07057445915678043
7,4,long_par4_tight,Chris Kirk,-0.04165196070052887
7,4,long_par4_tight,Thorbjørn Olesen,0.11675989755343237
7,4,long_par4_tight,Gary Woodland,-0.14094692568795109
7,4,long_par4_tight,Steven Fisk,-0.09311016257968542
7,4,long_par4_tight,Michael Thorbjornsen,-0.08627838235534306
7,4,long_par4_tight,Joseph Bramlett,-0.2727662971272156
7,4,long_par4_tight,Alex Smalley,0.0984826797522001
7,4,long_par4_tight,Emiliano Grillo,-0.05623339450405713
7,4,long_par4_tight,Adam Scott,0.03835987658619412
7,4,long_par4_tight,Sami Valimaki,-0.24374165376915
7,4,long_par4_tight,Thomas Rosenmueller,-0.34196877208724613
7,4,long_par4_tight,Davis Thompson,-0.03642526827563702
7,4,long_par4_tight,Chris Gotterup,-8.989825098259726e-07
7,4,long_par4_tight,Ludvig Åberg,-0.022558107277478336
7,4,long_par4_tight,Greyson Sigg,-0.1719399906380649
7,4,long_par4_tight,Henrik Norlander,-0.35620274738306035
7,4,long_par4_tight,Patrick Fishburn,0.03168227701923923
7,4,long_par4_tight,Antoine Rozner,-0.2664646897718232
7,4,long_par4_tight,Ricky Castillo,0.010890774074266862
7,4,long_par4_tight,Ryan Fox,-0.005251139180211714
7,4,long_par4_tight,Luke Clanton,-0.16134731543695338
7,4,long_par4_tight,Mac Meissner,-0.08893876697975135
7,4,long_par4_tight,Zac Blair,-0.25339450908460714
7,4,long_par4_tight,Matt Fitzpatrick,0.054522762764054704
7,4,long_par4_tight,Max McGreevy,-0.060669744138671204
7,4,long_par4_tight,Kevin Roy,0.029177191646167732
7,4,long_par4_tight,Harry Hall,-0.14887533033723033
7,4,long_par4_tight,Jesper Svensson,-0.06501833723068949
7,4,long_par4_tight,J.T. Poston,0.09610703743047118
7,4,long_par4_tight,Austin Eckroat,-0.22904595730768762
7,4,long_par4_tight,Ryo Hisatsune,-0.04603318280939471
7,4,long_par4_tight,Jake Knapp,-0.08470731085929019
7,4,long_par4_tight,Rickie Fowler,-0.01477448835905348
7,4,long_par4_tight,Cameron Young,-0.1181300557148517
7,4,long_par4_tight,Jhonattan Vegas,-0.1569760371082771
7,4,long_par4_tight,Joel Dahmen,-0.1287917538870752
7,4,long_par4_tight,Harris English,-0.06667863528586974
7,4,long_par4_tight,Sam Burns,-0.2562441344968774
7,4,long_par4_tight,Denny McCarthy,-0.27421327103360815
7,4,long_par4_tight,Matt Wallace,-0.12494837109251952
7,4,long_par4_tight,Garrick Higgo,-0.13642481543669305
8,5,reachable_par5,Scottie Scheffler,0.8945185699033301
8,5,reachable_par5,Tommy Fleetwood,0.4776708966721455
8,5,reachable_par5,Collin Morikawa,0.11541242368922129
8,5,reachable_par5,J.J. Spaun,0.23865517037327408
8,5,reachable_par5,Viktor Hovland,0.007916206960532657
8,5,reachable_par5,Rico Hoey,-0.17721466350263154
8,5,reachable_par5,Sepp Straka,0.16215235553828772
8,5,reachable_par5,Russell Henley,0.3549057045854308
8,5,reachable_par5,Patrick Cantlay,0.2506424546122578
8,5,reachable_par5,Shane Lowry,0.03598739456037314
8,5,reachable_par5,Rory McIlroy,0.3529834368811168
8,5,reachable_par5,Kurt Kitayama,0.17794035853615195
8,5,reachable_par5,Ben Griffin,0.3047575291644202
8,5,reachable_par5,Aaron Rai,0.16116599700651976
8,5,reachable_par5,Si Woo Kim,0.11353752935360246
8,5,reachable_par5,Nicolai Højgaard,-0.03306728992340792
8,5,reachable_par5,Kevin Yu,0.10094129730781112
8,5,reachable_par5,Ben Kohles,-0.15399282212464036
8,5,reachable_par5,Daniel Berger,-0.011496311260063808
8,5,reachable_par5,Keegan Bradley,0.25897273876934745
8,5,reachable_par5,Doug Ghim,-0.19843581901384
8,5,reachable_par5,Xander Schauffele,-0.0422711225783974
8,5,reachable_par5,Akshay Bhatia,-0.0856193126724186
8,5,reachable_par5,Robert MacIntyre,0.23105544003497155
8,5,reachable_par5,Pierceson Coody,0.043150913058383866
8,5,reachable_par5,Corey Conners,0.06296913762693866
8,5,reachable_par5,Lee Hodges,0.07469272917223345
8,5,reachable_par5,Jordan Spieth,0.27739639734066684
8,5,reachable_par5,Justin Thomas,0.22092604345220435
8,5,reachable_par5,Lucas Glover,-0.0451881370407442
8,5,reachable_par5,Hideki Matsuyama,0.01082363979869903
8,5,reachable_par5,Victor Perez,-0.06936365042440791
8,5,reachable_par5,Ryan Gerard,-0.07129388077249078
8,5,reachable_par5,Bud Cauley,0.09066485332268769
8,5,reachable_par5,Nick Taylor,0.048190796767759565
8,5,reachable_par5,Taylor Pendrith,0.06781497402116808
8,5,reachable_par5,Keith Mitchell,-0.016212295227027673
8,5,reachable_par5,Maverick McNealy,0.04462228287532416
8,5,reachable_par5,Michael Kim,0.06222903054821237
8,5,reachable_par5,Chris Kirk,-0.05028912027295678
8,5,reachable_par5,Thorbjørn Olesen,0.11143532747245455
8,5,reachable_par5,Gary Woodland,-0.18873294976274593
8,5,reachable_par5,Steven Fisk,-0.06966019699917467
8,5,reachable_par5,Michael Thorbjornsen,-0.09365077979306985
8,5,reachable_par5,Joseph Bramlett,-0.22575929061716257
8,5,reachable_par5,Alex Smalley,0.11057770858487152
8,5,reachable_par5,Emiliano Grillo,-0.09025068001045572
8,5,reachable_par5,Adam Scott,0.029067775812375136
8,5,reachable_par5,Sami Valimaki,-0.27065941105275904
8,5,reachable_par5,Thomas Rosenmueller,-0.3962366161300811
8,5,reachable_par5,Davis Thompson,-0.018666219622642564
8,5,reachable_par5,Chris Gotterup,0.021047242813375104
8,5,reachable_par5,Ludvig Åberg,-0.02423666814190427
8,5,reachable_par5,Greyson Sigg,-0.19236648134321996
8,5,reachable_par5,Henrik Norlander,-0.4205621101456893
8,5,reachable_par5,Patrick Fishburn,0.010852316259975268
8,5,reachable_par5,Antoine Rozner,-0.32905910766289004
8,5,reachable_par5,Ricky Castillo,0.02553307830771602
8,5,reachable_par5,Ryan Fox,-0.03165796401542126
8,5,reachable_par5,Luke Clanton,-0.20408673931566276
8,5,reachable_par5,Mac Meissner,-0.08787759322795988
8,5,reachable_par5,Zac Blair,-0.2944989416699893
8,5,reachable_par5,Matt Fitzpatrick,0.05098995163756841
8,5,reachable_par5,Max McGreevy,-0.07760837471415205
8,5,reachable_par5,Kevin Roy,0.02078882331812332
8,5,reachable_par5,Harry Hall,-0.06884423495684826
8,5,reachable_par5,Jesper Svensson,-0.03641549149011144
8,5,reachable_par5,J.T. Poston,0.0913212210890929
8,5,reachable_par5,Austin Eckroat,-0.29233773600683666
8,5,reachable_par5,Ryo Hisatsune,-0.05834675953654357
8,5,reachable_par5,Jake Knapp,-0.0855073109634206
8,5,reachable_par5,Rickie Fowler,-0.037924711455163955
8,5,reachable_par5,Cameron Young,-0.08956938915832653
8,5,reachable_par5,Jhonattan Vegas,-0.18813896187563905
8,5,reachable_par5,Joel Dahmen,-0.16762999929445674
8,5,reachable_par5,Harris English,-0.05670346488893639
8,5,reachable_par5,Sam Burns,-0.20332246991065073
8,5,reachable_par5,Denny McCarthy,-0.2731412788580011
8,5,reachable_par5,Matt Wallace,-0.08663500780320647
8,5,reachable_par5,Garrick Higgo,-0.09977838199247396
9,4,long_par4,Scottie Scheffler,0.6888485287685531
9,4,long_par4,Tommy Fleetwood,0.35785061612964114
9,4,long_par4,Collin Morikawa,0.12278602275031596
9,4,long_par4,J.J. Spaun,0.21088232036320528
9,4,long_par4,Viktor Hovland,0.07194346533891084
9,4,long_par4,Rico Hoey,-0.10981303040163709
9,4,long_par4,Sepp Straka,0.15847942687269084
9,4,long_par4,Russell Henley,0.23891146070293662
9,4,long_par4,Patrick Cantlay,0.20793764454002925
9,4,long_par4,Shane Lowry,0.06271875455110393
9,4,long_par4,Rory McIlroy,0.2151478297753459
9,4,long_par4,Kurt Kitayama,0.12009917052038446
9,4,long_par4,Ben Griffin,0.22393062907061836
9,4,long_par4,Aaron Rai,0.12837683919173862
9,4,long_par4,Si Woo Kim,0.060824140718111264
9,4,long_par4,Nicolai Højgaard,0.028791005278628146
9,4,long_par4,Kevin Yu,0.08416165497571804
9,4,long_par4,Ben Kohles,-0.0762388851771362
9,4,long_par4,Daniel Berger,0.025245923033287033
9,4,long_par4,Keegan Bradley,0.14502197436702224
9,4,long_par4,Doug Ghim,-0.14134112433526264
9,4,long_par4,Xander Schauffele,0.004709383490863452
9,4,long_par4,Akshay Bhatia,-0.014127309324678147
9,4,long_par4,Robert MacIntyre,0.17110530361130752
9,4,long_par4,Pierceson Coody,-0.004326643055284576
9,4,long_par4,Corey Conners,0.06471410177149084
9,4,long_par4,Lee Hodges,0.07426545165184337
9,4,long_par4,Jordan Spieth,0.19015146573158473
9,4,long_par4,Justin Thomas,0.1438382314290214
9,4,long_par4,Lucas Glover,-0.026623766780082866
9,4,long_par4,Hideki Matsuyama,-0.024836071170773896
9,4,long_par4,Victor Perez,-0.01148799102553224
9,4,long_par4,Ryan Gerard,-0.03376392869922531
9,4,long_par4,Bud Cauley,0.08573343640755786
9,4,long_par4,Nick Taylor,0.0480631699041457
9,4,long_par4,Taylor Pendrith,0.03458313813396505
9,4,long_par4,Keith Mitchell,-0.006316280719498232
9,4,long_par4,Maverick McNealy,0.038824284692363056
9,4,long_par4,Michael Kim,0.04838888856605445
9,4,long_par4,Chris Kirk,-0.03232887530289467
9,4,long_par4,Thorbjørn Olesen,0.07439434659252314
9,4,long_par4,Gary Woodland,-0.0914950610957564
9,4,long_par4,Steven Fisk,-0.08017550373621654
9,4,long_par4,Michael Thorbjornsen,-0.06778510737672223
9,4,long_par4,Joseph Bramlett,-0.21082489675814875
9,4,long_par4,Alex Smalley,0.05488070500692347
9,4,long_par4,Emiliano Grillo,-0.03916698891241228
9,4,long_par4,Adam Scott,0.01685549052256771
9,4,long_par4,Sami Valimaki,-0.17406162691094726
9,4,long_par4,Thomas Rosenmueller,-0.23914456042223387
9,4,long_par4,Davis Thompson,-0.04341392205143617
9,4,long_par4,Chris Gotterup,-0.021246266664386976
9,4,long_par4,Ludvig Åberg,-0.032490662785397355
9,4,long_par4,Greyson Sigg,-0.12972544841017658
9,4,long_par4,Henrik Norlander,-0.24599990302285485
9,4,long_par4,Patrick Fishburn,0.00801533103037694
9,4,long_par4,Antoine Rozner,-0.1856156785787787
9,4,long_par4,Ricky Castillo,-0.014743355806975594
9,4,long_par4,Ryan Fox,-0.012877258228363537
9,4,long_par4,Luke Clanton,-0.12083301537567966
9,4,long_par4,Mac Meissner,-0.08216756288543083
9,4,long_par4,Zac Blair,-0.18502665775796984
9,4,long_par4,Matt Fitzpatrick,0.016575769275950333
9,4,long_par4,Max McGreevy,-0.0635217152010943
9,4,long_par4,Kevin Roy,-0.003152762753624341
9,4,long_par4,Harry Hall,-0.15207983447183174
9,4,long_par4,Jesper Svensson,-0.07854686910646452
9,4,long_par4,J.T. Poston,0.04472338655073288
9,4,long_par4,Austin Eckroat,-0.17103487372863202
9,4,long_par4,Ryo Hisatsune,-0.05331115657854583
9,4,long_par4,Jake Knapp,-0.0888348844534015
9,4,long_par4,Rickie Fowler,-0.034420832689212484
9,4,long_par4,Cameron Young,-0.11999454460392235
9,4,long_par4,Jhonattan Vegas,-0.13323844283975064
9,4,long_par4,Joel Dahmen,-0.10920036059895315
9,4,long_par4,Harris English,-0.08329686740554973
9,4,long_par4,Sam Burns,-0.22608803554472595
9,4,long_par4,Denny McCarthy,-0.22664162313100253
9,4,long_par4,Matt Wallace,-0.13010374479839287
9,4,long_par4,Garrick Higgo,-0.1403153606405177
10,4,long_par4_tight,Scottie Scheffler,0.7985635242454312
10,4,long_par4_tight,Tommy Fleetwood,0.43862009740370583
10,4,long_par4_tight,Collin Morikawa,0.10406831586460798
10,4,long_par4_tight,J.J. Spaun,0.2336766189832619
10,4,long_par4_tight,Viktor Hovland,0.025596797526630074
10,4,long_par4_tight,Rico Hoey,-0.20651826047138216
10,4,long_par4_tight,Sepp Straka,0.17059756428813808
10,4,long_par4_tight,Russell Henley,0.30516208187429567
10,4,long_par4_tight,Patrick Cantlay,0.24732652734992355
10,4,long_par4_tight,Shane Lowry,0.04040685124778701
10,4,long_par4_tight,Rory McIlroy,0.29094114438330554
10,4,long_par4_tight,Kurt Kitayama,0.14548989840780635
10,4,long_par4_tight,Ben Griffin,0.28908324408271135
10,4,long_par4_tight,Aaron Rai,0.152202389323465
10,4,long_par4_tight,Si Woo Kim,0.07202745370507632
10,4,long_par4_tight,Nicolai Højgaard,0.0004424639083492435
10,4,long_par4_tight,Kevin Yu,0.09625615452052705
10,4,long_par4_tight,Ben Kohles,-0.13939873824163135
10,4,long_par4_tight,Daniel Berger,0.006513921988861489
10,4,long_par4_tight,Keegan Bradley,0.20829824452294174
10,4,long_par4_tight,Doug Ghim,-0.21491322090602052
10,4,long_par4_tight,Xander Schauffele,-0.019584152835113146
10,4,long_par4_tight,Akshay Bhatia,-0.048463657655221114
10,4,long_par4_tight,Robert MacIntyre,0.2356374606866503
10,4,long_par4_tight,Pierceson Coody,0.004273141654817097
10,4,long_par4_tight,Corey Conners,0.07881304695965001
10,4,long_par4_tight,Lee Hodges,0.09096344776264609
10,4,long_par4_tight,Jordan Spieth,0.2677535575193234
10,4,long_par4_tight,Justin Thomas,0.20473099938727762
10,4,long_par4_tight,Lucas Glover,-0.04261084085931427
10,4,long_par4_tight,Hideki Matsuyama,-0.025389979729913296
10,4,long_par4_tight,Victor Perez,-0.03238463316019758
10,4,long_par4_tight,Ryan Gerard,-0.05681232348065235
10,4,long_par4_tight,Bud Cauley,0.11187984302917424
10,4,long_par4_tight,Nick Taylor,0.0624516639302931
10,4,long_par4_tight,Taylor Pendrith,0.05735313416145399
10,4,long_par4_tight,Keith Mitchell,-0.0071306573865862165
10,4,long_par4_tight,Maverick McNealy,0.05827232694417569
10,4,long_par4_tight,Michael Kim,0.07057445915678043
10,4,long_par4_tight,Chris Kirk,-0.04165196070052887
10,4,long_par4_tight,Thorbjørn Olesen,0.11675989755343237
10,4,long_par4_tight,Gary Woodland,-0.14094692568795109
10,4,long_par4_tight,Steven Fisk,-0.09311016257968542
10,4,long_par4_tight,Michael Thorbjornsen,-0.08627838235534306
10,4,long_par4_tight,Joseph Bramlett,-0.2727662971272156
10,4,long_par4_tight,Alex Smalley,0.0984826797522001
10,4,long_par4_tight,Emiliano Grillo,-0.05623339450405713
10,4,long_par4_tight,Adam Scott,0.03835987658619412
10,4,long_par4_tight,Sami Valimaki,-0.24374165376915
10,4,long_par4_tight,Thomas Rosenmueller,-0.34196877208724613
10,4,long_par4_tight,Davis Thompson,-0.03642526827563702
10,4,long_par4_tight,Chris Gotterup,-8.989825098259726e-07
10,4,long_par4_tight,Ludvig Åberg,-0.022558107277478336
10,4,long_par4_tight,Greyson Sigg,-0.1719399906380649
10,4,long_par4_tight,Henrik Norlander,-0.35620274738306035
10,4,long_par4_tight,Patrick Fishburn,0.03168227701923923
10,4,long_par4_tight,Antoine Rozner,-0.2664646897718232
10,4,long_par4_tight,Ricky Castillo,0.010890774074266862
10,4,long_par4_tight,Ryan Fox,-0.005251139180211714
10,4,long_par4_tight,Luke Clanton,-0.16134731543695338
10,4,long_par4_tight,Mac Meissner,-0.08893876697975135
10,4,long_par4_tight,Zac Blair,-0.25339450908460714
10,4,long_par4_tight,Matt Fitzpatrick,0.054522762764054704
10,4,long_par4_tight,Max McGreevy,-0.060669744138671204
10,4,long_par4_tight,Kevin Roy,0.029177191646167732
10,4,long_par4_tight,Harry Hall,-0.14887533033723033
10,4,long_par4_tight,Jesper Svensson,-0.06501833723068949
10,4,long_par4_tight,J.T. Poston,0.09610703743047118
10,4,long_par4_tight,Austin Eckroat,-0.22904595730768762
10,4,long_par4_tight,Ryo Hisatsune,-0.04603318280939471
10,4,long_par4_tight,Jake Knapp,-0.08470731085929019
10,4,long_par4_tight,Rickie Fowler,-0.01477448835905348
10,4,long_par4_tight,Cameron Young,-0.1181300557148517
10,4,long_par4_tight,Jhonattan Vegas,-0.1569760371082771
10,4,long_par4_tight,Joel Dahmen,-0.1287917538870752
10,4,long_par4_tight,Harris English,-0.06667863528586974
10,4,long_par4_tight,Sam Burns,-0.2562441344968774
10,4,long_par4_tight,Denny McCarthy,-0.27421327103360815
10,4,long_par4_tight,Matt Wallace,-0.12494837109251952
10,4,long_par4_tight,Garrick Higgo,-0.13642481543669305
11,4,long_par4_water,Scottie Scheffler,0.8541228866001979
11,4,long_par4_water,Tommy Fleetwood,0.4818529652988468
11,4,long_par4_water,Collin Morikawa,0.10533902414088955
11,4,long_par4_water,J.J. Spaun,0.25588852280325813
11,4,long_par4_water,Viktor Hovland,0.047792432440684526
11,4,long_par4_water,Rico Hoey,-0.2345985544347997
11,4,long_par4_water,Sepp Straka,0.1872775028122158
11,4,long_par4_water,Russell Henley,0.35278858518384054
11,4,long_par4_water,Patrick Cantlay,0.2637427506115134
11,4,long_par4_water,Shane Lowry,0.06286872465386738
11,4,long_par4_water,Rory McIlroy,0.28557238657189177
11,4,long_par4_water,Kurt Kitayama,0.14199535177997663
11,4,long_par4_water,Ben Griffin,0.31547087904311316
11,4,long_par4_water,Aaron Rai,0.1574460033577895
11,4,long_par4_water,Si Woo Kim,0.08165636250717453
11,4,long_par4_water,Nicolai Højgaard,0.00046643642461808026
11,4,long_par4_water,Kevin Yu,0.07655385380021036
11,4,long_par4_water,Ben Kohles,-0.13608809707463101
11,4,long_par4_water,Daniel Berger,-0.0060308920859191
11,4,long_par4_water,Keegan Bradley,0.22558755912661277
11,4,long_par4_water,Doug Ghim,-0.22385939208788094
11,4,long_par4_water,Xander Schauffele,-0.008504133772863628
11,4,long_par4_water,Akshay Bhatia,-0.039267434937151235
11,4,long_par4_water,Robert MacIntyre,0.2509913820712011
11,4,long_par4_water,Pierceson Coody,-0.03271260587820438
11,4,long_par4_water,Corey Conners,0.07023897974500685
11,4,long_par4_water,Lee Hodges,0.1074384914429641
11,4,long_par4_water,Jordan Spieth,0.2798378232667833
11,4,long_par4_water,Justin Thomas,0.2311497485712848
11,4,long_par4_water,Lucas Glover,-0.03348782723548547
11,4,long_par4_water,Hideki Matsuyama,0.013516397729633993
11,4,long_par4_water,Victor Perez,-0.029067966854962008
11,4,long_par4_water,Ryan Gerard,-0.054378688962427896
11,4,long_par4_water,Bud Cauley,0.12255796681333984
11,4,long_par4_water,Nick Taylor,0.0827900131419779
11,4,long_par4_water,Taylor Pendrith,0.03662232937233131
11,4,long_par4_water,Keith Mitchell,-0.03406498645788312
11,4,long_par4_water,Maverick McNealy,0.06001557577658449
11,4,long_par4_water,Michael Kim,0.08950659154070399
11,4,long_par4_water,Chris Kirk,-0.0334194849238299
11,4,long_par4_water,Thorbjørn Olesen,0.12125806313210265
11,4,long_par4_water,Gary Woodland,-0.16255382037571764
11,4,long_par4_water,Steven Fisk,-0.10626304717566104
11,4,long_par4_water,Michael Thorbjornsen,-0.1243525624214936
11,4,long_par4_water,Joseph Bramlett,-0.28451816244762207
11,4,long_par4_water,Alex Smalley,0.09038444318376196
11,4,long_par4_water,Emiliano Grillo,-0.06560402543611582
11,4,long_par4_water,Adam Scott,0.029357206547158857
11,4,long_par4_water,Sami Valimaki,-0.2250326443274934
11,4,long_par4_water,Thomas Rosenmueller,-0.37893991013579936
11,4,long_par4_water,Davis Thompson,-0.05438105786951723
11,4,long_par4_water,Chris Gotterup,-0.026121299730638068
11,4,long_par4_water,Ludvig Åberg,-0.05057575601719374
11,4,long_par4_water,Greyson Sigg,-0.16996664889209945
11,4,long_par4_water,Henrik Norlander,-0.3459567865367675
11,4,long_par4_water,Patrick Fishburn,0.022199675499681795
11,4,long_par4_water,Antoine Rozner,-0.2811618674958985
11,4,long_par4_water,Ricky Castillo,-0.0001951492864521999
11,4,long_par4_water,Ryan Fox,0.007918020647838003
11,4,long_par4_water,Luke Clanton,-0.1874296896651864
11,4,long_par4_water,Mac Meissner,-0.06440268212608398
11,4,long_par4_water,Zac Blair,-0.23461879006902014
11,4,long_par4_water,Matt Fitzpatrick,0.06186861241972106
11,4,long_par4_water,Max McGreevy,-0.0839460926951207
11,4,long_par4_water,Kevin Roy,0.019059373382931233
11,4,long_par4_water,Harry Hall,-0.13130608971226515
11,4,long_par4_water,Jesper Svensson,-0.09526612250196867
11,4,long_par4_water,J.T. Poston,0.1031532837782359
11,4,long_par4_water,Austin Eckroat,-0.257750584923781
11,4,long_par4_water,Ryo Hisatsune,-0.04844566854381462
11,4,long_par4_water,Jake Knapp,-0.10161104748784164
11,4,long_par4_water,Rickie Fowler,-0.029176280653429306
11,4,long_par4_water,Cameron Young,-0.13905227392439623
11,4,long_par4_water,Jhonattan Vegas,-0.1788406004670678
11,4,long_par4_water,Joel Dahmen,-0.1448183438471349
11,4,long_par4_water,Harris English,-0.08078249382176846
11,4,long_par4_water,Sam Burns,-0.27018955752788376
11,4,long_par4_water,Denny McCarthy,-0.26159884834195024
11,4,long_par4_water,Matt Wallace,-0.10253434716816019
11,4,long_par4_water,Garrick Higgo,-0.14341388888856477
12,3,short_par3_water,Scottie Scheffler,0.6671672646035759
12,3,short_par3_water,Tommy Fleetwood,0.4620662423730779
12,3,short_par3_water,Collin Morikawa,0.002986708052420983
12,3,short_par3_water,J.J. Spaun,0.22156360413754564
12,3,short_par3_water,Viktor Hovland,0.07050440315435423
12,3,short_par3_water,Rico Hoey,-0.38381593057914376
12,3,short_par3_water,Sepp Straka,0.17846746025675841
12,3,short_par3_water,Russell Henley,0.3942258046592405
12,3,short_par3_water,Patrick Cantlay,0.22212293791252116
12,3,short_par3_water,Shane Lowry,0.09195125051904848
12,3,short_par3_water,Rory McIlroy,0.17818092242334146
12,3,short_par3_water,Kurt Kitayama,0.03238527102741992
12,3,short_par3_water,Ben Griffin,0.3180111462570867
12,3,short_par3_water,Aaron Rai,0.0915425663246954
12,3,short_par3_water,Si Woo Kim,0.04108800303628062
12,3,short_par3_water,Nicolai Højgaard,0.0018331612142107817
12,3,short_par3_water,Kevin Yu,-0.045594074392811004
12,3,short_par3_water,Ben Kohles,-0.132551641990024
12,3,short_par3_water,Daniel Berger,-0.07855281773991472
12,3,short_par3_water,Keegan Bradley,0.19330945782630882
12,3,short_par3_water,Doug Ghim,-0.2588698820800797
12,3,short_par3_water,Xander Schauffele,0.0189331713759135
12,3,short_par3_water,Akshay Bhatia,0.024816447902430785
12,3,short_par3_water,Robert MacIntyre,0.2390124327080241
12,3,short_par3_water,Pierceson Coody,-0.1881349298696222
12,3,short_par3_water,Corey Conners,0.015790202938019797
12,3,short_par3_water,Lee Hodges,0.1366156552708255
12,3,short_par3_water,Jordan Spieth,0.2381489966886892
12,3,short_par3_water,Justin Thomas,0.275970921632494
12,3,short_par3_water,Lucas Glover,-0.009727683279907254
12,3,short_par3_water,Hideki Matsuyama,0.1495519991685135
12,3,short_par3_water,Victor Perez,0.012025153369508386
12,3,short_par3_water,Ryan Gerard,-0.04732728534466213
12,3,short_par3_water,Bud Cauley,0.1326326798104876
12,3,short_par3_water,Nick Taylor,0.14837691912656473
12,3,short_par3_water,Taylor Pendrith,-0.05587729761809246
12,3,short_par3_water,Keith Mitchell,-0.12783229171268612
12,3,short_par3_water,Maverick McNealy,0.07805718518793643
12,3,short_par3_water,Michael Kim,0.13558370903581649
12,3,short_par3_water,Chris Kirk,-0.012149693150176537
12,3,short_par3_water,Thorbjørn Olesen,0.12882415378746045
12,3,short_par3_water,Gary Woodland,-0.16121948315984214
12,3,short_par3_water,Steven Fisk,-0.15586416411805756
12,3,short_par3_water,Michael Thorbjornsen,-0.22883694121095124
12,3,short_par3_water,Joseph Bramlett,-0.30480962553371277
12,3,short_par3_water,Alex Smalley,0.03857275843283887
12,3,short_par3_water,Emiliano Grillo,-0.045698293154292385
12,3,short_par3_water,Adam Scott,-0.015186413210204197
12,3,short_par3_water,Sami Valimaki,-0.025429161566136376
12,3,short_par3_water,Thomas Rosenmueller,-0.42686221530721696
12,3,short_par3_water,Davis Thompson,-0.12298447239822856
12,3,short_par3_water,Chris Gotterup,-0.11578896644713185
12,3,short_par3_water,Ludvig Åberg,-0.12804423061269218
12,3,short_par3_water,Greyson Sigg,-0.12715800024557092
12,3,short_par3_water,Henrik Norlander,-0.18717753909407783
12,3,short_par3_water,Patrick Fishburn,0.012171285216054706
12,3,short_par3_water,Antoine Rozner,-0.24552745816758006
12,3,short_par3_water,Ricky Castillo,-0.040443409249719724
12,3,short_par3_water,Ryan Fox,0.08854615497845121
12,3,short_par3_water,Luke Clanton,-0.22370555656166416
12,3,short_par3_water,Mac Meissner,0.06625043397802177
12,3,short_par3_water,Zac Blair,-0.07417561034000011
12,3,short_par3_water,Matt Fitzpatrick,0.11226548730957756
12,3,short_par3_water,Max McGreevy,-0.13424087787320402
12,3,short_par3_water,Kevin Roy,0.009390525038731692
12,3,short_par3_water,Harry Hall,0.0500755170663869
12,3,short_par3_water,Jesper Svensson,-0.1730169295545708
12,3,short_par3_water,J.T. Poston,0.11671977852982444
12,3,short_par3_water,Austin Eckroat,-0.2527665091804606
12,3,short_par3_water,Ryo Hisatsune,-0.030557671194090787
12,3,short_par3_water,Jake Knapp,-0.07627248814204701
12,3,short_par3_water,Rickie Fowler,-0.0435959252630804
12,3,short_par3_water,Cameron Young,-0.10840512088288744
12,3,short_par3_water,Jhonattan Vegas,-0.1951163872137073
