player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Christiaan Bezuidenhout,-0.03,0.373,-0.028,-0.38,-0.01,0.31,0.46,77,C,79,80,89,89,82,83,-0.769816031879749,-0.06928344286917741,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Mackenzie Hughes,-0.08,0.24,-0.085,-0.2,-0.17,0.31,0.07,76,C,82,78,89,81,89,86,-0.7732836226628722,-0.06959552603965849,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Erik van Rooyen,0.02,0.248,0.019,0.19,0.02,-0.03,-0.4,78,C,89,81,78,71,89,87,-0.8084598689922724,-0.07276138820930451,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Jeremy Paul,-0.11,0.095,-0.11,-0.1,-0.18,-0.0,0.02,75,D,84,78,78,80,97,89,-0.8422980489663121,-0.07580682440696809,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Brice Garnett,-0.11,0.192,-0.107,-0.04,-0.27,0.06,0.18,75,C,85,77,81,83,92,87,-0.8586844262149997,-0.07728159835934997,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Rico Hoey,0.4,0.779,0.4,0.68,0.67,-0.04,-0.97,87,S,97,90,77,60,60,79,-0.9426772721558927,-0.08484095449403034,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Sam Ryder,0.01,0.368,0.008,-0.2,0.04,-0.09,0.63,78,C,82,81,75,92,83,84,-0.9480953906010436,-0.08532858515409393,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Carson Young,0.02,0.216,0.024,0.17,0.07,-0.32,-0.12,78,C,88,81,68,77,91,89,-1.082427143488232,-0.09741844291394088,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
William Mouw,-0.04,0.274,-0.04,0.3,-0.26,-0.2,0.18,77,C,90,77,72,83,88,86,-1.172421098140769,-0.10551789883266921,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Joseph Bramlett,0.19,0.58,0.187,0.31,0.28,0.35,-0.84,82,B,91,84,90,62,71,81,-1.2172748778827318,-0.10955473900944586,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
