player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Stephan Jaeger,0.05,0.31,0.054,-0.37,0.22,0.27,0.25,79,B,79,84,88,84,86,87,1.9873962141222081,0.17886565927099873,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Seamus Power,0.06,0.143,0.057,0.06,0.11,0.08,-0.2,79,B,86,82,81,75,95,92,1.871652361540607,0.16844871253865462,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Sam Stevens,0.01,0.237,0.011,0.3,-0.25,0.18,0.06,78,C,91,77,85,81,90,88,1.834096793336447,0.1650687114002802,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Max McGreevy,0.13,0.234,0.129,0.4,0.07,-0.11,-0.08,81,B,92,81,75,78,90,91,1.7095436338731833,0.1538589270485865,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Steven Fisk,0.19,0.378,0.191,0.39,0.2,0.2,-0.47,82,B,92,83,85,70,82,87,1.3874034583191144,0.12486631124872029,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Tom Kim,0.03,0.195,0.026,-0.2,0.15,0.2,-0.1,78,C,82,83,85,77,92,89,1.3706837299756338,0.12336153569780704,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Sam Burns,0.09,0.501,0.087,0.15,-0.12,-0.01,0.98,80,B,88,79,78,99,75,81,1.2305207919460641,0.11074687127514576,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Rasmus Højgaard,0.0,0.124,0.003,0.18,-0.1,-0.02,-0.05,78,C,89,79,78,78,96,91,1.2049848047291851,0.10844863242562666,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Lanto Griffin,0.04,0.137,0.035,-0.08,0.15,-0.14,0.1,79,C,84,83,74,81,95,92,1.180839190907457,0.10627552718167112,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Jacob Bridgeman,-0.02,0.23,-0.023,-0.09,-0.11,0.1,0.39,77,C,84,79,82,87,90,87,1.1564665921089965,0.10408199328980967,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Wyndham Clark,-0.04,0.246,-0.042,0.09,-0.28,0.3,0.14,77,C,87,76,88,82,89,87,1.072409299809303,0.09651683698283728,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Denny McCarthy,0.08,0.4,0.078,-0.26,0.2,-0.03,0.68,80,B,81,83,78,93,81,85,0.9209042978668472,0.08288138680801625,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Kris Ventura,0.03,0.186,0.026,0.12,-0.04,-0.14,0.29,78,C,87,80,74,85,92,89,0.9164261492465877,0.0824783534321929,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Taylor Moore,-0.01,0.243,-0.013,0.15,-0.21,0.32,-0.12,77,C,88,77,89,77,89,87,0.8747410692269666,0.078726696230427,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Nate Lashley,0.02,0.124,0.016,-0.1,0.15,-0.04,-0.13,78,C,84,83,77,77,96,91,0.8624072089736641,0.07761664880762977,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Sami Valimaki,0.17,0.444,0.173,-0.3,0.52,-0.16,0.55,82,B,80,88,73,90,79,85,0.8293756727294097,0.07464381054564687,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Ben Martin,-0.04,0.096,-0.04,-0.17,0.01,0.03,0.03,77,C,82,81,79,80,97,91,0.7910167402215631,0.07119150661994067,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Michael Thorbjornsen,0.19,0.357,0.189,0.59,0.12,-0.23,-0.09,82,B,96,82,71,78,83,87,0.6597477339946478,0.0593772960595183,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Joel Dahmen,0.09,0.209,0.09,0.19,0.16,-0.11,-0.24,80,B,89,83,75,75,91,90,0.6295343456971062,0.056658091112739555,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Takumi Kanaya,-0.06,0.345,-0.057,0.14,-0.4,0.32,0.33,76,C,88,75,89,86,84,83,0.5025440607290126,0.04522896546561113,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Chad Ramey,-0.04,0.137,-0.038,0.01,-0.11,-0.09,0.19,77,C,86,79,75,83,95,90,0.3859226713188597,0.034733040418697375,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Thomas Detry,-0.02,0.16,-0.022,0.17,-0.16,-0.08,0.13,77,C,88,78,76,82,94,89,0.37514720467264084,0.03376324842053768,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Christiaan Bezuidenhout,-0.03,0.373,-0.028,-0.38,-0.01,0.31,0.46,77,C,79,80,89,89,82,83,0.3627579452342675,0.03264821507108408,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Justin Rose,0.04,0.227,0.042,-0.25,0.25,-0.07,0.16,79,C,81,84,76,82,90,89,0.3480172748065421,0.03132155473258879,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Danny Walker,-0.05,0.159,-0.053,-0.04,-0.14,-0.02,0.24,77,C,85,78,78,84,94,89,0.3206876874935155,0.028861891874416394,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Jackson Suber,0.06,0.195,0.062,-0.14,0.27,-0.15,0.04,79,B,83,84,73,80,92,90,0.3017845020111825,0.027160605181006426,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Gary Woodland,0.2,0.36,0.197,0.25,0.36,-0.43,0.23,82,B,90,86,64,84,83,87,0.2697303331403524,0.024275729982631715,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Greyson Sigg,0.16,0.349,0.157,0.05,0.39,0.07,-0.45,82,B,86,86,81,70,84,88,0.2413950252651331,0.021725552273861977,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Noah Goodwin,-0.07,0.103,-0.068,0.0,-0.16,-0.02,0.08,76,C,85,78,78,81,97,90,0.2333124202991197,0.02099811782692077,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Ben Kohles,0.29,0.489,0.288,0.16,0.66,-0.02,-0.53,85,A,88,90,78,69,76,86,0.2292713704186531,0.020634423337678776,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Tony Finau,-0.07,0.161,-0.069,-0.09,-0.14,0.21,-0.12,76,C,84,78,85,77,94,89,0.09982443233367122,0.00898419891003041,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Jhonattan Vegas,0.09,0.242,0.09,0.26,0.12,-0.1,-0.28,80,B,90,82,75,74,89,89,-0.013197977691281615,-0.0011878179922153453,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Mackenzie Hughes,-0.08,0.24,-0.085,-0.2,-0.17,0.31,0.07,76,C,82,78,89,81,89,86,-0.034102828613753966,-0.003069254575237857,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Trey Mullinax,0.01,0.133,0.012,0.04,0.06,-0.22,0.04,78,C,86,81,71,80,95,91,-0.050322552199021375,-0.004529029697911924,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Zac Blair,0.14,0.36,0.139,-0.29,0.54,-0.02,-0.14,81,B,80,88,78,77,83,87,-0.2082976201389049,-0.01874678581250144,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Andrew Putnam,0.04,0.549,0.036,-0.69,0.29,0.46,0.44,79,C,73,85,94,88,73,79,-0.21279832959792166,-0.019151849663812948,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Chan Kim,0.05,0.266,0.053,-0.2,0.27,0.13,-0.29,79,B,82,84,83,73,88,88,-0.21716827837360614,-0.019545145053624553,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Sam Ryder,0.01,0.368,0.008,-0.2,0.04,-0.09,0.63,78,C,82,81,75,92,83,84,-0.4869964066654291,-0.043829676599888616,classic_ballstriker,"Classic shot-making course, ball-striking premium"
David Skinns,0.04,0.238,0.04,-0.21,0.29,-0.04,-0.22,79,C,82,85,77,75,90,89,-0.5093422475014351,-0.045840802275129156,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Matti Schmid,0.05,0.251,0.046,0.11,0.06,-0.3,0.3,79,B,87,81,68,85,89,88,-0.5143788580871486,-0.04629409722784337,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Brice Garnett,-0.11,0.192,-0.107,-0.04,-0.27,0.06,0.18,75,C,85,77,81,83,92,87,-0.553769981291047,-0.049839298316194235,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Luke Clanton,0.14,0.308,0.141,0.31,0.24,-0.24,-0.27,81,B,91,84,70,74,86,88,-0.5778980767684597,-0.052010826909161374,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Jeremy Paul,-0.11,0.095,-0.11,-0.1,-0.18,-0.0,0.02,75,D,84,78,78,80,97,89,-0.6418901490789551,-0.05777011341710596,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Adam Schenk,-0.05,0.091,-0.051,0.06,-0.09,-0.16,-0.05,77,C,86,79,73,78,97,91,-0.6591504450029089,-0.059323540050261796,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Brandt Snedeker,-0.04,0.348,-0.043,-0.31,-0.03,0.05,0.53,77,C,80,80,80,90,84,84,-0.7707152484235787,-0.06936437235812208,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Eric Cole,-0.01,0.331,-0.015,-0.48,0.19,0.14,0.22,77,C,77,83,83,84,85,84,-0.8616548764335377,-0.07754893887901838,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Chandler Phillips,-0.09,0.196,-0.092,-0.3,-0.06,0.18,-0.02,76,C,80,79,85,79,92,87,-0.9186453358147288,-0.0826780802233256,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Min Woo Lee,-0.12,0.331,-0.123,0.01,-0.43,0.35,0.16,75,D,86,74,90,83,85,83,-0.9447648684469775,-0.08502883816022797,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Nick Hardy,0.03,0.184,0.025,0.13,0.09,-0.24,-0.17,78,C,88,82,70,76,92,89,-1.0689231718468695,-0.09620308546621825,classic_ballstriker,"Classic shot-making course, ball-striking premium"
Erik van Rooyen,0.02,0.248,0.019,0.19,0.02,-0.03,-0.4,78,C,89,81,78,71,89,87,-1.2821278207260591,-0.11539150386534532,classic_ballstriker,"Classic shot-making course, ball-striking premium"
