player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Wyndham Clark,-0.04,0.246,-0.042,0.09,-0.28,0.3,0.14,77,C,87,76,88,82,89,87,1.4500898484469587,0.13050808636022626,short_positional_strategy,"Short, doglegs, play-to-spots course"
Chris Gotterup,0.17,0.28,0.169,0.57,-0.01,0.03,0.0,82,B,95,80,79,79,87,90,1.4451303607433044,0.1300617324668974,short_positional_strategy,"Short, doglegs, play-to-spots course"
Seamus Power,0.06,0.143,0.057,0.06,0.11,0.08,-0.2,79,B,86,82,81,75,95,92,1.3931047308864044,0.1253794257797764,short_positional_strategy,"Short, doglegs, play-to-spots course"
Sam Stevens,0.01,0.237,0.011,0.3,-0.25,0.18,0.06,78,C,91,77,85,81,90,88,1.3585565015262295,0.12227008513736065,short_positional_strategy,"Short, doglegs, play-to-spots course"
Ryan Gerard,0.23,0.316,0.231,0.16,0.46,0.05,-0.31,83,A,88,87,80,73,85,89,1.2413132221253866,0.1117181899912848,short_positional_strategy,"Short, doglegs, play-to-spots course"
Ben Martin,-0.04,0.096,-0.04,-0.17,0.01,0.03,0.03,77,C,82,81,79,80,97,91,1.2340003165932274,0.11106002849339046,short_positional_strategy,"Short, doglegs, play-to-spots course"
Lanto Griffin,0.04,0.137,0.035,-0.08,0.15,-0.14,0.1,79,C,84,83,74,81,95,92,1.1902654898451759,0.10712389408606583,short_positional_strategy,"Short, doglegs, play-to-spots course"
Takumi Kanaya,-0.06,0.345,-0.057,0.14,-0.4,0.32,0.33,76,C,88,75,89,86,84,83,1.1629075189797846,0.1046616767081806,short_positional_strategy,"Short, doglegs, play-to-spots course"
Mackenzie Hughes,-0.08,0.24,-0.085,-0.2,-0.17,0.31,0.07,76,C,82,78,89,81,89,86,1.0464953339139302,0.09418458005225372,short_positional_strategy,"Short, doglegs, play-to-spots course"
Justin Rose,0.04,0.227,0.042,-0.25,0.25,-0.07,0.16,79,C,81,84,76,82,90,89,1.0290548982753105,0.09261494084477793,short_positional_strategy,"Short, doglegs, play-to-spots course"
Brandt Snedeker,-0.04,0.348,-0.043,-0.31,-0.03,0.05,0.53,77,C,80,80,80,90,84,84,0.9554181791506902,0.08598763612356211,short_positional_strategy,"Short, doglegs, play-to-spots course"
Eric Cole,-0.01,0.331,-0.015,-0.48,0.19,0.14,0.22,77,C,77,83,83,84,85,84,0.9295539564885587,0.08365985608397028,short_positional_strategy,"Short, doglegs, play-to-spots course"
Ludvig Åberg,0.16,0.275,0.163,0.52,0.04,-0.11,0.05,82,B,94,81,75,80,88,90,0.9186989682776358,0.08268290714498722,short_positional_strategy,"Short, doglegs, play-to-spots course"
Sam Ryder,0.01,0.368,0.008,-0.2,0.04,-0.09,0.63,78,C,82,81,75,92,83,84,0.8855824598520273,0.07970242138668246,short_positional_strategy,"Short, doglegs, play-to-spots course"
Kris Ventura,0.03,0.186,0.026,0.12,-0.04,-0.14,0.29,78,C,87,80,74,85,92,89,0.8393096027632242,0.07553786424869018,short_positional_strategy,"Short, doglegs, play-to-spots course"
Davis Thompson,0.17,0.311,0.169,0.46,0.09,0.14,-0.3,82,B,93,82,83,73,86,89,0.8299817280639259,0.07469835552575332,short_positional_strategy,"Short, doglegs, play-to-spots course"
Taylor Moore,-0.01,0.243,-0.013,0.15,-0.21,0.32,-0.12,77,C,88,77,89,77,89,87,0.7638900776656503,0.06875010698990852,short_positional_strategy,"Short, doglegs, play-to-spots course"
Nate Lashley,0.02,0.124,0.016,-0.1,0.15,-0.04,-0.13,78,C,84,83,77,77,96,91,0.7226689386383764,0.06504020447745387,short_positional_strategy,"Short, doglegs, play-to-spots course"
Danny Walker,-0.05,0.159,-0.053,-0.04,-0.14,-0.02,0.24,77,C,85,78,78,84,94,89,0.704825962754558,0.06343433664791022,short_positional_strategy,"Short, doglegs, play-to-spots course"
Daniel Berger,0.29,0.351,0.286,0.41,0.46,-0.19,-0.15,85,A,93,87,72,76,83,90,0.645018634617347,0.05805167711556122,short_positional_strategy,"Short, doglegs, play-to-spots course"
Jesper Svensson,0.12,0.306,0.117,0.55,-0.13,0.09,-0.06,81,B,95,79,81,78,86,88,0.5963452713887616,0.053671074424988544,short_positional_strategy,"Short, doglegs, play-to-spots course"
Rasmus Højgaard,0.0,0.124,0.003,0.18,-0.1,-0.02,-0.05,78,C,89,79,78,78,96,91,0.5112148058965966,0.0460093325306937,short_positional_strategy,"Short, doglegs, play-to-spots course"
Keith Mitchell,0.21,0.31,0.207,0.53,0.17,-0.19,-0.01,83,B,95,83,72,79,86,90,0.4760401242375893,0.04284361118138304,short_positional_strategy,"Short, doglegs, play-to-spots course"
Chad Ramey,-0.04,0.137,-0.038,0.01,-0.11,-0.09,0.19,77,C,86,79,75,83,95,90,0.42815220599841985,0.03853369853985779,short_positional_strategy,"Short, doglegs, play-to-spots course"
Jackson Suber,0.06,0.195,0.062,-0.14,0.27,-0.15,0.04,79,B,83,84,73,80,92,90,0.40787481783357005,0.036708733605021304,short_positional_strategy,"Short, doglegs, play-to-spots course"
Tony Finau,-0.07,0.161,-0.069,-0.09,-0.14,0.21,-0.12,76,C,84,78,85,77,94,89,0.40782818554437306,0.036704536698993574,short_positional_strategy,"Short, doglegs, play-to-spots course"
Max McGreevy,0.13,0.234,0.129,0.4,0.07,-0.11,-0.08,81,B,92,81,75,78,90,91,0.37135480498934026,0.033421932449040626,short_positional_strategy,"Short, doglegs, play-to-spots course"
Noah Goodwin,-0.07,0.103,-0.068,0.0,-0.16,-0.02,0.08,76,C,85,78,78,81,97,90,0.33621219978807415,0.030259097980926672,short_positional_strategy,"Short, doglegs, play-to-spots course"
Zac Blair,0.14,0.36,0.139,-0.29,0.54,-0.02,-0.14,81,B,80,88,78,77,83,87,0.297871429410721,0.026808428646964887,short_positional_strategy,"Short, doglegs, play-to-spots course"
Pierceson Coody,0.25,0.414,0.249,0.79,0.06,-0.01,-0.13,84,A,99,81,78,77,80,87,0.16908706599963874,0.015217835939967487,short_positional_strategy,"Short, doglegs, play-to-spots course"
Chandler Phillips,-0.09,0.196,-0.092,-0.3,-0.06,0.18,-0.02,76,C,80,79,85,79,92,87,0.1355759135567317,0.012201832220105853,short_positional_strategy,"Short, doglegs, play-to-spots course"
Thomas Detry,-0.02,0.16,-0.022,0.17,-0.16,-0.08,0.13,77,C,88,78,76,82,94,89,0.056089297843915364,0.005048036805952383,short_positional_strategy,"Short, doglegs, play-to-spots course"
Chan Kim,0.05,0.266,0.053,-0.2,0.27,0.13,-0.29,79,B,82,84,83,73,88,88,-0.01198371962305328,-0.001078534766074795,short_positional_strategy,"Short, doglegs, play-to-spots course"
Steven Fisk,0.19,0.378,0.191,0.39,0.2,0.2,-0.47,82,B,92,83,85,70,82,87,-0.048495365620897624,-0.004364582905880786,short_positional_strategy,"Short, doglegs, play-to-spots course"
Brice Garnett,-0.11,0.192,-0.107,-0.04,-0.27,0.06,0.18,75,C,85,77,81,83,92,87,-0.04864865962474857,-0.004378379366227371,short_positional_strategy,"Short, doglegs, play-to-spots course"
Min Woo Lee,-0.12,0.331,-0.123,0.01,-0.43,0.35,0.16,75,D,86,74,90,83,85,83,-0.09780224668254944,-0.00880220220142945,short_positional_strategy,"Short, doglegs, play-to-spots course"
Jeremy Paul,-0.11,0.095,-0.11,-0.1,-0.18,-0.0,0.02,75,D,84,78,78,80,97,89,-0.367161073278507,-0.03304449659506563,short_positional_strategy,"Short, doglegs, play-to-spots course"
David Skinns,0.04,0.238,0.04,-0.21,0.29,-0.04,-0.22,79,C,82,85,77,75,90,89,-0.4153969608303874,-0.037385726474734864,short_positional_strategy,"Short, doglegs, play-to-spots course"
Zach Johnson,-0.07,0.335,-0.069,-0.37,0.01,-0.05,0.45,76,C,79,81,77,88,84,83,-0.42884244308107033,-0.03859581987729633,short_positional_strategy,"Short, doglegs, play-to-spots course"
Joel Dahmen,0.09,0.209,0.09,0.19,0.16,-0.11,-0.24,80,B,89,83,75,75,91,90,-0.4303819026433621,-0.03873437123790259,short_positional_strategy,"Short, doglegs, play-to-spots course"
Trey Mullinax,0.01,0.133,0.012,0.04,0.06,-0.22,0.04,78,C,86,81,71,80,95,91,-0.4371648833846197,-0.03934483950461577,short_positional_strategy,"Short, doglegs, play-to-spots course"
Greyson Sigg,0.16,0.349,0.157,0.05,0.39,0.07,-0.45,82,B,86,86,81,70,84,88,-0.48303529537326084,-0.043473176583593474,short_positional_strategy,"Short, doglegs, play-to-spots course"
Gary Woodland,0.2,0.36,0.197,0.25,0.36,-0.43,0.23,82,B,90,86,64,84,83,87,-0.6561586104654795,-0.05905427494189316,short_positional_strategy,"Short, doglegs, play-to-spots course"
Nico Echavarria,0.04,0.417,0.038,-0.06,0.08,-0.32,0.67,79,C,84,82,68,93,80,83,-0.6648522045448707,-0.05983669840903836,short_positional_strategy,"Short, doglegs, play-to-spots course"
Matti Schmid,0.05,0.251,0.046,0.11,0.06,-0.3,0.3,79,B,87,81,68,85,89,88,-0.7224558403481951,-0.06502102563133756,short_positional_strategy,"Short, doglegs, play-to-spots course"
Paul Peterson,-0.12,0.375,-0.116,-0.57,0.01,0.13,0.3,75,D,76,81,83,85,82,81,-0.8264336216962637,-0.07437902595266373,short_positional_strategy,"Short, doglegs, play-to-spots course"
Taylor Montgomery,-0.16,0.676,-0.157,-0.64,-0.24,0.32,0.92,74,D,74,77,89,98,66,71,-0.8631564723928218,-0.07768408251535396,short_positional_strategy,"Short, doglegs, play-to-spots course"
Beau Hossler,-0.18,0.409,-0.181,-0.29,-0.41,0.43,0.26,74,D,80,74,93,85,80,79,-0.8708220020621189,-0.0783739801855907,short_positional_strategy,"Short, doglegs, play-to-spots course"
Ben Kohles,0.29,0.489,0.288,0.16,0.66,-0.02,-0.53,85,A,88,90,78,69,76,86,-0.9887125435637567,-0.0889841289207381,short_positional_strategy,"Short, doglegs, play-to-spots course"
Adam Schenk,-0.05,0.091,-0.051,0.06,-0.09,-0.16,-0.05,77,C,86,79,73,78,97,91,-1.0763778235184303,-0.09687400411665872,short_positional_strategy,"Short, doglegs, play-to-spots course"
David Lipsky,0.02,0.281,0.024,-0.26,0.27,0.09,-0.32,78,C,81,84,81,73,87,86,-1.158147993911582,-0.10423331945204237,short_positional_strategy,"Short, doglegs, play-to-spots course"
Jhonattan Vegas,0.09,0.242,0.09,0.26,0.12,-0.1,-0.28,80,B,90,82,75,74,89,89,-1.228168678390014,-0.11053518105510127,short_positional_strategy,"Short, doglegs, play-to-spots course"
Michael Thorbjornsen,0.19,0.357,0.189,0.59,0.12,-0.23,-0.09,82,B,96,82,71,78,83,87,-1.2771755212505207,-0.11494579691254686,short_positional_strategy,"Short, doglegs, play-to-spots course"
Sahith Theegala,-0.13,0.074,-0.128,-0.16,-0.13,-0.02,-0.18,75,D,83,78,78,76,98,90,-1.4171129618281695,-0.12754016656453526,short_positional_strategy,"Short, doglegs, play-to-spots course"
Matteo Manassero,-0.08,0.686,-0.078,-0.98,0.27,0.61,0.01,76,C,68,84,99,80,65,72,-1.4854932274346035,-0.13369439046911433,short_positional_strategy,"Short, doglegs, play-to-spots course"
Rikuya Hoshino,-0.14,0.133,-0.137,-0.02,-0.28,-0.02,-0.0,75,D,85,76,78,79,95,88,-1.641785724745739,-0.1477607152271165,short_positional_strategy,"Short, doglegs, play-to-spots course"
Patton Kizzire,-0.14,0.412,-0.138,-0.44,-0.12,0.51,-0.26,75,D,78,79,95,74,80,80,-1.7018495236590012,-0.1531664571293101,short_positional_strategy,"Short, doglegs, play-to-spots course"
Hayden Springer,-0.06,0.294,-0.056,0.2,-0.28,-0.16,0.34,76,C,89,76,73,86,87,85,-1.7260293552181718,-0.15534264196963546,short_positional_strategy,"Short, doglegs, play-to-spots course"
Nick Hardy,0.03,0.184,0.025,0.13,0.09,-0.24,-0.17,78,C,88,82,70,76,92,89,-1.9804625023227356,-0.17824162520904618,short_positional_strategy,"Short, doglegs, play-to-spots course"
Max Homa,-0.13,0.156,-0.134,0.0,-0.28,-0.1,0.07,75,D,85,76,75,81,94,88,-2.0081352971970117,-0.18073217674773104,short_positional_strategy,"Short, doglegs, play-to-spots course"
Luke Clanton,0.14,0.308,0.141,0.31,0.24,-0.24,-0.27,81,B,91,84,70,74,86,88,-2.089105624471415,-0.18801950620242736,short_positional_strategy,"Short, doglegs, play-to-spots course"
William Mouw,-0.04,0.274,-0.04,0.3,-0.26,-0.2,0.18,77,C,90,77,72,83,88,86,-2.162223266259071,-0.19460009396331637,short_positional_strategy,"Short, doglegs, play-to-spots course"
Justin Lower,-0.09,0.096,-0.091,-0.1,-0.03,-0.26,-0.08,76,C,84,80,70,78,97,90,-2.200933323803611,-0.198083999142325,short_positional_strategy,"Short, doglegs, play-to-spots course"
Erik van Rooyen,0.02,0.248,0.019,0.19,0.02,-0.03,-0.4,78,C,89,81,78,71,89,87,-2.3363000958631535,-0.2102670086276838,short_positional_strategy,"Short, doglegs, play-to-spots course"
Henrik Norlander,0.16,0.46,0.155,-0.3,0.67,-0.21,-0.24,81,B,80,90,71,75,78,84,-2.4105442415071083,-0.21694898173563973,short_positional_strategy,"Short, doglegs, play-to-spots course"
Adam Svensson,0.01,0.405,0.012,-0.25,0.24,0.26,-0.58,78,C,81,84,87,68,81,83,-2.4319736827363547,-0.21887763144627193,short_positional_strategy,"Short, doglegs, play-to-spots course"
Ben Silverman,-0.19,0.283,-0.186,-0.03,-0.46,0.07,0.2,73,D,85,74,81,83,87,82,-2.59774219889181,-0.2337967979002629,short_positional_strategy,"Short, doglegs, play-to-spots course"
Austin Eckroat,0.11,0.299,0.113,0.21,0.25,-0.4,-0.05,80,B,89,84,65,78,86,87,-2.667077535204684,-0.24003697816842157,short_positional_strategy,"Short, doglegs, play-to-spots course"
Carson Young,0.02,0.216,0.024,0.17,0.07,-0.32,-0.12,78,C,88,81,68,77,91,89,-2.672275568601256,-0.24050480117411302,short_positional_strategy,"Short, doglegs, play-to-spots course"
