player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Bud Cauley,0.23,0.157,0.226,0.15,0.38,0.0,0.12,83,A,88,86,78,82,94,95,6.4021443027368345,0.6402144302736835,augusta_masters,Augusta-style: second shot + wild greens + short game
Michael Kim,0.2,0.165,0.201,0.04,0.37,0.16,-0.0,83,B,86,86,84,79,93,94,6.374682554658305,0.6374682554658305,augusta_masters,Augusta-style: second shot + wild greens + short game
Lee Hodges,0.25,0.202,0.246,0.08,0.46,0.06,0.06,84,A,87,87,80,80,92,94,6.230386529199048,0.6230386529199049,augusta_masters,Augusta-style: second shot + wild greens + short game
Aaron Rai,0.33,0.282,0.33,0.39,0.48,0.08,-0.13,86,A,92,87,81,77,87,93,5.889770203955687,0.5889770203955688,augusta_masters,Augusta-style: second shot + wild greens + short game
Maverick McNealy,0.21,0.186,0.205,0.18,0.28,-0.08,0.35,83,B,89,84,76,86,92,93,5.870145936835405,0.5870145936835405,augusta_masters,Augusta-style: second shot + wild greens + short game
Alex Smalley,0.18,0.166,0.183,0.41,0.08,0.12,0.04,82,B,92,82,83,80,93,93,5.794680399842814,0.5794680399842814,augusta_masters,Augusta-style: second shot + wild greens + short game
Matt Wallace,0.07,0.27,0.069,-0.16,0.09,0.48,0.04,79,B,83,82,95,80,88,88,5.490939209731845,0.5490939209731845,augusta_masters,Augusta-style: second shot + wild greens + short game
Jason Day,0.04,0.173,0.039,0.09,-0.11,0.3,0.17,79,C,87,79,89,83,93,91,5.487462929351411,0.5487462929351411,augusta_masters,Augusta-style: second shot + wild greens + short game
Ryan Fox,0.14,0.16,0.145,-0.05,0.3,0.02,0.19,81,B,85,85,79,83,94,93,5.206039200497953,0.5206039200497953,augusta_masters,Augusta-style: second shot + wild greens + short game
Kurt Kitayama,0.33,0.351,0.334,0.54,0.39,0.17,-0.27,86,A,95,86,84,74,84,91,5.200806594546899,0.52008065945469,augusta_masters,Augusta-style: second shot + wild greens + short game
Andrew Novak,0.04,0.108,0.04,0.04,-0.04,0.16,0.2,79,C,86,80,84,83,97,93,5.141353200002147,0.5141353200002147,augusta_masters,Augusta-style: second shot + wild greens + short game
Si Woo Kim,0.31,0.372,0.31,0.34,0.42,0.35,-0.37,85,A,91,87,90,72,82,89,5.092617769916837,0.5092617769916837,augusta_masters,Augusta-style: second shot + wild greens + short game
Garrick Higgo,0.07,0.329,0.069,0.13,-0.11,0.11,0.66,79,B,88,79,82,93,85,86,5.054268503910112,0.5054268503910112,augusta_masters,Augusta-style: second shot + wild greens + short game
Vince Whaley,0.03,0.152,0.031,-0.0,-0.05,0.2,0.26,79,C,85,80,85,85,94,91,5.032843944437155,0.5032843944437155,augusta_masters,Augusta-style: second shot + wild greens + short game
Matt Kuchar,0.04,0.276,0.041,-0.26,0.1,0.26,0.37,79,C,81,82,87,87,88,88,4.894352802665393,0.4894352802665394,augusta_masters,Augusta-style: second shot + wild greens + short game
Kevin Roy,0.12,0.132,0.121,0.29,0.03,0.01,0.19,81,B,90,81,79,83,95,93,4.823716191810918,0.48237161918109184,augusta_masters,Augusta-style: second shot + wild greens + short game
Mac Meissner,0.14,0.244,0.14,-0.17,0.34,0.28,-0.03,81,B,82,85,88,79,89,90,4.727279728768799,0.47272797287687995,augusta_masters,Augusta-style: second shot + wild greens + short game
Shane Lowry,0.36,0.392,0.363,0.08,0.76,0.04,-0.12,86,A,87,91,80,77,81,90,4.589001196622549,0.4589001196622549,augusta_masters,Augusta-style: second shot + wild greens + short game
Brian Harman,0.05,0.062,0.051,-0.02,0.07,0.13,0.04,79,B,85,81,83,80,99,94,4.45804981631385,0.44580498163138504,augusta_masters,Augusta-style: second shot + wild greens + short game
Patrick Fishburn,0.15,0.136,0.152,0.26,0.14,-0.06,0.17,81,B,90,82,76,83,95,93,4.421201077222241,0.4421201077222241,augusta_masters,Augusta-style: second shot + wild greens + short game
Corey Conners,0.25,0.241,0.248,0.39,0.32,-0.15,0.13,84,A,92,85,73,82,89,93,4.23302088769791,0.423302088769791,augusta_masters,Augusta-style: second shot + wild greens + short game
Matt McCarty,0.05,0.212,0.054,0.09,-0.06,0.05,0.44,79,B,87,80,80,88,91,89,4.198032010935329,0.41980320109353286,augusta_masters,Augusta-style: second shot + wild greens + short game
Harris English,0.09,0.226,0.089,0.26,-0.07,0.0,0.42,80,B,90,79,78,88,90,90,4.11622432756811,0.41162243275681104,augusta_masters,Augusta-style: second shot + wild greens + short game
Stephan Jaeger,0.05,0.31,0.054,-0.37,0.22,0.27,0.25,79,B,79,84,88,84,86,87,3.97134002685054,0.39713400268505405,augusta_masters,Augusta-style: second shot + wild greens + short game
Max Greyserman,0.01,0.155,0.011,-0.07,-0.03,0.14,0.26,78,C,84,80,83,85,94,90,3.8621144268347596,0.38621144268347596,augusta_masters,Augusta-style: second shot + wild greens + short game
Cameron Young,0.1,0.35,0.099,0.32,-0.12,-0.03,0.64,80,B,91,79,77,92,84,86,3.8154228384345634,0.38154228384345634,augusta_masters,Augusta-style: second shot + wild greens + short game
Ricky Castillo,0.14,0.206,0.145,0.36,0.06,0.16,-0.14,81,B,92,81,84,77,91,91,3.7395833469216324,0.3739583346921633,augusta_masters,Augusta-style: second shot + wild greens + short game
Taylor Pendrith,0.22,0.259,0.218,0.54,0.13,-0.03,0.03,83,A,95,82,77,80,88,91,3.6367033736808643,0.36367033736808646,augusta_masters,Augusta-style: second shot + wild greens + short game
Adam Scott,0.18,0.192,0.175,0.35,0.17,0.03,-0.1,82,B,91,83,79,77,92,93,3.556193538431029,0.35561935384310295,augusta_masters,Augusta-style: second shot + wild greens + short game
Sam Burns,0.09,0.501,0.087,0.15,-0.12,-0.01,0.98,80,B,88,79,78,99,75,81,3.5554193827867415,0.3555419382786742,augusta_masters,Augusta-style: second shot + wild greens + short game
Viktor Hovland,0.43,0.499,0.428,0.1,0.94,-0.13,-0.07,88,S,87,94,74,78,76,89,3.492346403535943,0.3492346403535943,augusta_masters,Augusta-style: second shot + wild greens + short game
Kevin Yu,0.3,0.336,0.304,0.62,0.31,-0.14,0.01,85,A,96,85,73,80,84,91,3.4464322267664103,0.34464322267664105,augusta_masters,Augusta-style: second shot + wild greens + short game
Jake Knapp,0.11,0.246,0.108,0.25,0.0,-0.09,0.46,80,B,90,80,75,88,89,89,3.368409763470824,0.33684097634708243,augusta_masters,Augusta-style: second shot + wild greens + short game
Collin Morikawa,0.45,0.493,0.453,0.49,0.76,-0.05,-0.31,89,S,94,91,77,73,76,89,3.1720323222524325,0.31720323222524327,augusta_masters,Augusta-style: second shot + wild greens + short game
Akshay Bhatia,0.26,0.348,0.258,0.02,0.57,-0.24,0.28,84,A,86,89,70,85,84,90,3.140196873842751,0.3140196873842751,augusta_masters,Augusta-style: second shot + wild greens + short game
Victor Perez,0.23,0.288,0.232,0.09,0.48,-0.22,0.22,83,A,87,87,71,84,87,91,3.112429234526764,0.3112429234526764,augusta_masters,Augusta-style: second shot + wild greens + short game
Rickie Fowler,0.1,0.144,0.104,0.28,0.04,-0.06,0.08,80,B,90,81,76,81,95,93,3.05495685486396,0.305495685486396,augusta_masters,Augusta-style: second shot + wild greens + short game
Mark Hubbard,0.04,0.106,0.044,-0.02,0.09,-0.06,0.18,79,B,85,82,76,83,97,93,3.052895499983935,0.30528954999839353,augusta_masters,Augusta-style: second shot + wild greens + short game
Denny McCarthy,0.08,0.4,0.078,-0.26,0.2,-0.03,0.68,80,B,81,83,78,93,81,85,2.9565119103028805,0.2956511910302881,augusta_masters,Augusta-style: second shot + wild greens + short game
Andrew Putnam,0.04,0.549,0.036,-0.69,0.29,0.46,0.44,79,C,73,85,94,88,73,79,2.914744308088432,0.2914744308088432,augusta_masters,Augusta-style: second shot + wild greens + short game
Nicolai Højgaard,0.31,0.364,0.309,0.21,0.6,-0.29,0.19,85,A,89,89,69,83,83,90,2.842574409561691,0.2842574409561691,augusta_masters,Augusta-style: second shot + wild greens + short game
Ryo Hisatsune,0.11,0.175,0.112,0.14,0.15,0.14,-0.2,80,B,88,83,83,75,93,91,2.804887620462213,0.2804887620462213,augusta_masters,Augusta-style: second shot + wild greens + short game
Xander Schauffele,0.26,0.328,0.262,0.08,0.58,-0.02,-0.18,84,A,87,89,78,76,85,90,2.800935824753903,0.2800935824753903,augusta_masters,Augusta-style: second shot + wild greens + short game
Christiaan Bezuidenhout,-0.03,0.373,-0.028,-0.38,-0.01,0.31,0.46,77,C,79,80,89,89,82,83,2.7985407269351184,0.27985407269351187,augusta_masters,Augusta-style: second shot + wild greens + short game
Lucas Glover,0.23,0.319,0.234,0.12,0.46,0.16,-0.32,83,A,87,87,84,73,85,89,2.70015053851966,0.270015053851966,augusta_masters,Augusta-style: second shot + wild greens + short game
Chris Gotterup,0.17,0.28,0.169,0.57,-0.01,0.03,0.0,82,B,95,80,79,79,87,90,2.6719174347843495,0.26719174347843494,augusta_masters,Augusta-style: second shot + wild greens + short game
Chris Kirk,0.2,0.285,0.199,0.12,0.39,0.12,-0.3,83,B,87,86,83,73,87,91,2.51752479620336,0.25175247962033603,augusta_masters,Augusta-style: second shot + wild greens + short game
Jacob Bridgeman,-0.02,0.23,-0.023,-0.09,-0.11,0.1,0.39,77,C,84,79,82,87,90,87,2.5095596292748037,0.2509559629274804,augusta_masters,Augusta-style: second shot + wild greens + short game
Patrick Rodgers,-0.0,0.115,-0.002,0.12,-0.13,0.11,0.04,78,C,87,79,82,80,96,91,2.449711283503756,0.24497112835037563,augusta_masters,Augusta-style: second shot + wild greens + short game
Emiliano Grillo,0.18,0.265,0.181,0.18,0.3,-0.26,0.29,82,B,89,85,70,85,88,90,2.4222888717886444,0.24222888717886445,augusta_masters,Augusta-style: second shot + wild greens + short game
Sam Stevens,0.01,0.237,0.011,0.3,-0.25,0.18,0.06,78,C,91,77,85,81,90,88,2.2572845114974642,0.22572845114974643,augusta_masters,Augusta-style: second shot + wild greens + short game
Sami Valimaki,0.17,0.444,0.173,-0.3,0.52,-0.16,0.55,82,B,80,88,73,90,79,85,2.2140471293609885,0.22140471293609887,augusta_masters,Augusta-style: second shot + wild greens + short game
Wyndham Clark,-0.04,0.246,-0.042,0.09,-0.28,0.3,0.14,77,C,87,76,88,82,89,87,2.116245999159397,0.21162459991593974,augusta_masters,Augusta-style: second shot + wild greens + short game
Tom Kim,0.03,0.195,0.026,-0.2,0.15,0.2,-0.1,78,C,82,83,85,77,92,89,1.937349526351909,0.19373495263519092,augusta_masters,Augusta-style: second shot + wild greens + short game
Takumi Kanaya,-0.06,0.345,-0.057,0.14,-0.4,0.32,0.33,76,C,88,75,89,86,84,83,1.9369576342669208,0.1936957634266921,augusta_masters,Augusta-style: second shot + wild greens + short game
Ludvig Åberg,0.16,0.275,0.163,0.52,0.04,-0.11,0.05,82,B,94,81,75,80,88,90,1.8438466023109503,0.18438466023109504,augusta_masters,Augusta-style: second shot + wild greens + short game
Davis Thompson,0.17,0.311,0.169,0.46,0.09,0.14,-0.3,82,B,93,82,83,73,86,89,1.653773126482519,0.16537731264825192,augusta_masters,Augusta-style: second shot + wild greens + short game
Seamus Power,0.06,0.143,0.057,0.06,0.11,0.08,-0.2,79,B,86,82,81,75,95,92,1.644429150063465,0.1644429150063465,augusta_masters,Augusta-style: second shot + wild greens + short game
Ryan Gerard,0.23,0.316,0.231,0.16,0.46,0.05,-0.31,83,A,88,87,80,73,85,89,1.6287430865130061,0.16287430865130062,augusta_masters,Augusta-style: second shot + wild greens + short game
Jesper Svensson,0.12,0.306,0.117,0.55,-0.13,0.09,-0.06,81,B,95,79,81,78,86,88,1.6084486296119909,0.1608448629611991,augusta_masters,Augusta-style: second shot + wild greens + short game
Pierceson Coody,0.25,0.414,0.249,0.79,0.06,-0.01,-0.13,84,A,99,81,78,77,80,87,1.4232248315298857,0.14232248315298857,augusta_masters,Augusta-style: second shot + wild greens + short game
Keith Mitchell,0.21,0.31,0.207,0.53,0.17,-0.19,-0.01,83,B,95,83,72,79,86,90,1.3237486879504554,0.13237486879504554,augusta_masters,Augusta-style: second shot + wild greens + short game
Daniel Berger,0.29,0.351,0.286,0.41,0.46,-0.19,-0.15,85,A,93,87,72,76,83,90,1.3132817525915206,0.13132817525915205,augusta_masters,Augusta-style: second shot + wild greens + short game
Taylor Moore,-0.01,0.243,-0.013,0.15,-0.21,0.32,-0.12,77,C,88,77,89,77,89,87,1.2588563491665838,0.12588563491665838,augusta_masters,Augusta-style: second shot + wild greens + short game
Lanto Griffin,0.04,0.137,0.035,-0.08,0.15,-0.14,0.1,79,C,84,83,74,81,95,92,1.1930191065969356,0.11930191065969356,augusta_masters,Augusta-style: second shot + wild greens + short game
Mackenzie Hughes,-0.08,0.24,-0.085,-0.2,-0.17,0.31,0.07,76,C,82,78,89,81,89,86,1.1142326085045795,0.11142326085045795,augusta_masters,Augusta-style: second shot + wild greens + short game
Kris Ventura,0.03,0.186,0.026,0.12,-0.04,-0.14,0.29,78,C,87,80,74,85,92,89,1.1138348685375792,0.11138348685375793,augusta_masters,Augusta-style: second shot + wild greens + short game
Ben Martin,-0.04,0.096,-0.04,-0.17,0.01,0.03,0.03,77,C,82,81,79,80,97,91,1.1010433937617834,0.11010433937617835,augusta_masters,Augusta-style: second shot + wild greens + short game
Max McGreevy,0.13,0.234,0.129,0.4,0.07,-0.11,-0.08,81,B,92,81,75,78,90,91,0.9363548494552338,0.09363548494552339,augusta_masters,Augusta-style: second shot + wild greens + short game
Sam Ryder,0.01,0.368,0.008,-0.2,0.04,-0.09,0.63,78,C,82,81,75,92,83,84,0.918631819138113,0.0918631819138113,augusta_masters,Augusta-style: second shot + wild greens + short game
Brandt Snedeker,-0.04,0.348,-0.043,-0.31,-0.03,0.05,0.53,77,C,80,80,80,90,84,84,0.8690660041980165,0.08690660041980165,augusta_masters,Augusta-style: second shot + wild greens + short game
Danny Walker,-0.05,0.159,-0.053,-0.04,-0.14,-0.02,0.24,77,C,85,78,78,84,94,89,0.8053749802146887,0.08053749802146887,augusta_masters,Augusta-style: second shot + wild greens + short game
Rasmus Højgaard,0.0,0.124,0.003,0.18,-0.1,-0.02,-0.05,78,C,89,79,78,78,96,91,0.8020617434030016,0.08020617434030017,augusta_masters,Augusta-style: second shot + wild greens + short game
Justin Rose,0.04,0.227,0.042,-0.25,0.25,-0.07,0.16,79,C,81,84,76,82,90,89,0.7974388233718336,0.07974388233718337,augusta_masters,Augusta-style: second shot + wild greens + short game
Nate Lashley,0.02,0.124,0.016,-0.1,0.15,-0.04,-0.13,78,C,84,83,77,77,96,91,0.5365189887440459,0.053651898874404594,augusta_masters,Augusta-style: second shot + wild greens + short game
Chad Ramey,-0.04,0.137,-0.038,0.01,-0.11,-0.09,0.19,77,C,86,79,75,83,95,90,0.47736883317722356,0.047736883317722356,augusta_masters,Augusta-style: second shot + wild greens + short game
Steven Fisk,0.19,0.378,0.191,0.39,0.2,0.2,-0.47,82,B,92,83,85,70,82,87,0.46680320955134325,0.04668032095513433,augusta_masters,Augusta-style: second shot + wild greens + short game
Eric Cole,-0.01,0.331,-0.015,-0.48,0.19,0.14,0.22,77,C,77,83,83,84,85,84,0.4524807068021987,0.045248070680219875,augusta_masters,Augusta-style: second shot + wild greens + short game
Tony Finau,-0.07,0.161,-0.069,-0.09,-0.14,0.21,-0.12,76,C,84,78,85,77,94,89,0.3430639614686033,0.03430639614686033,augusta_masters,Augusta-style: second shot + wild greens + short game
Noah Goodwin,-0.07,0.103,-0.068,0.0,-0.16,-0.02,0.08,76,C,85,78,78,81,97,90,0.25960576761210186,0.025960576761210188,augusta_masters,Augusta-style: second shot + wild greens + short game
Thomas Detry,-0.02,0.16,-0.022,0.17,-0.16,-0.08,0.13,77,C,88,78,76,82,94,89,0.1922178833335514,0.01922178833335514,augusta_masters,Augusta-style: second shot + wild greens + short game
Min Woo Lee,-0.12,0.331,-0.123,0.01,-0.43,0.35,0.16,75,D,86,74,90,83,85,83,0.15176901881886534,0.015176901881886536,augusta_masters,Augusta-style: second shot + wild greens + short game
Jackson Suber,0.06,0.195,0.062,-0.14,0.27,-0.15,0.04,79,B,83,84,73,80,92,90,0.09959543290009965,0.009959543290009965,augusta_masters,Augusta-style: second shot + wild greens + short game
Brice Garnett,-0.11,0.192,-0.107,-0.04,-0.27,0.06,0.18,75,C,85,77,81,83,92,87,-0.10366290853612037,-0.010366290853612037,augusta_masters,Augusta-style: second shot + wild greens + short game
Zac Blair,0.14,0.36,0.139,-0.29,0.54,-0.02,-0.14,81,B,80,88,78,77,83,87,-0.22942143110748292,-0.022942143110748294,augusta_masters,Augusta-style: second shot + wild greens + short game
Chandler Phillips,-0.09,0.196,-0.092,-0.3,-0.06,0.18,-0.02,76,C,80,79,85,79,92,87,-0.3388169398315092,-0.03388169398315092,augusta_masters,Augusta-style: second shot + wild greens + short game
Chan Kim,0.05,0.266,0.053,-0.2,0.27,0.13,-0.29,79,B,82,84,83,73,88,88,-0.44371283452579724,-0.04437128345257973,augusta_masters,Augusta-style: second shot + wild greens + short game
Joel Dahmen,0.09,0.209,0.09,0.19,0.16,-0.11,-0.24,80,B,89,83,75,75,91,90,-0.45648823449966525,-0.04564882344996653,augusta_masters,Augusta-style: second shot + wild greens + short game
Gary Woodland,0.2,0.36,0.197,0.25,0.36,-0.43,0.23,82,B,90,86,64,84,83,87,-0.6196384105756543,-0.06196384105756543,augusta_masters,Augusta-style: second shot + wild greens + short game
Greyson Sigg,0.16,0.349,0.157,0.05,0.39,0.07,-0.45,82,B,86,86,81,70,84,88,-0.7140411657078322,-0.07140411657078322,augusta_masters,Augusta-style: second shot + wild greens + short game
Trey Mullinax,0.01,0.133,0.012,0.04,0.06,-0.22,0.04,78,C,86,81,71,80,95,91,-0.7160498358777315,-0.07160498358777316,augusta_masters,Augusta-style: second shot + wild greens + short game
Jeremy Paul,-0.11,0.095,-0.11,-0.1,-0.18,-0.0,0.02,75,D,84,78,78,80,97,89,-0.7460744782532569,-0.07460744782532569,augusta_masters,Augusta-style: second shot + wild greens + short game
Michael Thorbjornsen,0.19,0.357,0.189,0.59,0.12,-0.23,-0.09,82,B,96,82,71,78,83,87,-0.8122111743083094,-0.08122111743083094,augusta_masters,Augusta-style: second shot + wild greens + short game
Matti Schmid,0.05,0.251,0.046,0.11,0.06,-0.3,0.3,79,B,87,81,68,85,89,88,-0.8936101569483144,-0.08936101569483144,augusta_masters,Augusta-style: second shot + wild greens + short game
Nico Echavarria,0.04,0.417,0.038,-0.06,0.08,-0.32,0.67,79,C,84,82,68,93,80,83,-0.9133440692432857,-0.09133440692432858,augusta_masters,Augusta-style: second shot + wild greens + short game
David Skinns,0.04,0.238,0.04,-0.21,0.29,-0.04,-0.22,79,C,82,85,77,75,90,89,-1.0402646940470723,-0.10402646940470724,augusta_masters,Augusta-style: second shot + wild greens + short game
Zach Johnson,-0.07,0.335,-0.069,-0.37,0.01,-0.05,0.45,76,C,79,81,77,88,84,83,-1.0625322307399505,-0.10625322307399505,augusta_masters,Augusta-style: second shot + wild greens + short game
Ben Kohles,0.29,0.489,0.288,0.16,0.66,-0.02,-0.53,85,A,88,90,78,69,76,86,-1.1863968850013022,-0.11863968850013024,augusta_masters,Augusta-style: second shot + wild greens + short game
Beau Hossler,-0.18,0.409,-0.181,-0.29,-0.41,0.43,0.26,74,D,80,74,93,85,80,79,-1.2451971336448375,-0.12451971336448375,augusta_masters,Augusta-style: second shot + wild greens + short game
Jhonattan Vegas,0.09,0.242,0.09,0.26,0.12,-0.1,-0.28,80,B,90,82,75,74,89,89,-1.3423256536163963,-0.13423256536163963,augusta_masters,Augusta-style: second shot + wild greens + short game
Adam Schenk,-0.05,0.091,-0.051,0.06,-0.09,-0.16,-0.05,77,C,86,79,73,78,97,91,-1.5223757019539752,-0.15223757019539752,augusta_masters,Augusta-style: second shot + wild greens + short game
Taylor Montgomery,-0.16,0.676,-0.157,-0.64,-0.24,0.32,0.92,74,D,74,77,89,98,66,71,-1.5536053238318455,-0.15536053238318456,augusta_masters,Augusta-style: second shot + wild greens + short game
Paul Peterson,-0.12,0.375,-0.116,-0.57,0.01,0.13,0.3,75,D,76,81,83,85,82,81,-1.787138933566797,-0.17871389335667973,augusta_masters,Augusta-style: second shot + wild greens + short game
Hayden Springer,-0.06,0.294,-0.056,0.2,-0.28,-0.16,0.34,76,C,89,76,73,86,87,85,-1.8410551855423447,-0.1841055185542345,augusta_masters,Augusta-style: second shot + wild greens + short game
David Lipsky,0.02,0.281,0.024,-0.26,0.27,0.09,-0.32,78,C,81,84,81,73,87,86,-2.01962342873105,-0.201962342873105,augusta_masters,Augusta-style: second shot + wild greens + short game
Sahith Theegala,-0.13,0.074,-0.128,-0.16,-0.13,-0.02,-0.18,75,D,83,78,78,76,98,90,-2.2047901080306773,-0.22047901080306775,augusta_masters,Augusta-style: second shot + wild greens + short game
Rikuya Hoshino,-0.14,0.133,-0.137,-0.02,-0.28,-0.02,-0.0,75,D,85,76,78,79,95,88,-2.212434693294034,-0.22124346932940342,augusta_masters,Augusta-style: second shot + wild greens + short game
William Mouw,-0.04,0.274,-0.04,0.3,-0.26,-0.2,0.18,77,C,90,77,72,83,88,86,-2.376217309015983,-0.23762173090159833,augusta_masters,Augusta-style: second shot + wild greens + short game
Luke Clanton,0.14,0.308,0.141,0.31,0.24,-0.24,-0.27,81,B,91,84,70,74,86,88,-2.395932497044466,-0.23959324970444662,augusta_masters,Augusta-style: second shot + wild greens + short game
Nick Hardy,0.03,0.184,0.025,0.13,0.09,-0.24,-0.17,78,C,88,82,70,76,92,89,-2.5554468644478554,-0.25554468644478556,augusta_masters,Augusta-style: second shot + wild greens + short game
Patton Kizzire,-0.14,0.412,-0.138,-0.44,-0.12,0.51,-0.26,75,D,78,79,95,74,80,80,-2.65345921554134,-0.265345921554134,augusta_masters,Augusta-style: second shot + wild greens + short game
Max Homa,-0.13,0.156,-0.134,0.0,-0.28,-0.1,0.07,75,D,85,76,75,81,94,88,-2.6597800449061286,-0.2659780044906129,augusta_masters,Augusta-style: second shot + wild greens + short game
Erik van Rooyen,0.02,0.248,0.019,0.19,0.02,-0.03,-0.4,78,C,89,81,78,71,89,87,-2.8518633169067655,-0.2851863316906766,augusta_masters,Augusta-style: second shot + wild greens + short game
Matteo Manassero,-0.08,0.686,-0.078,-0.98,0.27,0.61,0.01,76,C,68,84,99,80,65,72,-3.0617106014698097,-0.306171060146981,augusta_masters,Augusta-style: second shot + wild greens + short game
Justin Lower,-0.09,0.096,-0.091,-0.1,-0.03,-0.26,-0.08,76,C,84,80,70,78,97,90,-3.1944096276474307,-0.3194409627647431,augusta_masters,Augusta-style: second shot + wild greens + short game
Ben Silverman,-0.19,0.283,-0.186,-0.03,-0.46,0.07,0.2,73,D,85,74,81,83,87,82,-3.2484438635922475,-0.32484438635922475,augusta_masters,Augusta-style: second shot + wild greens + short game
Austin Eckroat,0.11,0.299,0.113,0.21,0.25,-0.4,-0.05,80,B,89,84,65,78,86,87,-3.321057523232078,-0.3321057523232078,augusta_masters,Augusta-style: second shot + wild greens + short game
Carson Young,0.02,0.216,0.024,0.17,0.07,-0.32,-0.12,78,C,88,81,68,77,91,89,-3.3932807811684267,-0.3393280781168427,augusta_masters,Augusta-style: second shot + wild greens + short game
Doug Ghim,0.27,0.587,0.268,0.3,0.53,0.14,-0.81,84,A,91,88,83,63,71,82,-3.3943018702666885,-0.3394301870266689,augusta_masters,Augusta-style: second shot + wild greens + short game
Joseph Bramlett,0.19,0.58,0.187,0.31,0.28,0.35,-0.84,82,B,91,84,90,62,71,81,-3.432953677693752,-0.34329536776937525,augusta_masters,Augusta-style: second shot + wild greens + short game
Adam Svensson,0.01,0.405,0.012,-0.25,0.24,0.26,-0.58,78,C,81,84,87,68,81,83,-3.5533585607274536,-0.35533585607274537,augusta_masters,Augusta-style: second shot + wild greens + short game
