player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Joel Dahmen,0.09,0.209,0.09,0.19,0.16,-0.11,-0.24,80,B,89,83,75,75,91,90,-0.9046081065147553,-0.08141472958632798,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Chan Kim,0.05,0.266,0.053,-0.2,0.27,0.13,-0.29,79,B,82,84,83,73,88,88,-0.9624951751243997,-0.08662456576119597,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Michael Thorbjornsen,0.19,0.357,0.189,0.59,0.12,-0.23,-0.09,82,B,96,82,71,78,83,87,-0.9725978664220143,-0.08753380797798128,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
David Skinns,0.04,0.238,0.04,-0.21,0.29,-0.04,-0.22,79,C,82,85,77,75,90,89,-1.15702936236501,-0.1041326426128509,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Adam Schenk,-0.05,0.091,-0.051,0.06,-0.09,-0.16,-0.05,77,C,86,79,73,78,97,91,-1.3329681586464495,-0.11996713427818045,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Greyson Sigg,0.16,0.349,0.157,0.05,0.39,0.07,-0.45,82,B,86,86,81,70,84,88,-1.53936173819374,-0.1385425564374366,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
William Mouw,-0.04,0.274,-0.04,0.3,-0.26,-0.2,0.18,77,C,90,77,72,83,88,86,-1.565645358228422,-0.14090808224055798,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Jhonattan Vegas,0.09,0.242,0.09,0.26,0.12,-0.1,-0.28,80,B,90,82,75,74,89,89,-1.7170341056796952,-0.15453306951117257,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Rikuya Hoshino,-0.14,0.133,-0.137,-0.02,-0.28,-0.02,-0.0,75,D,85,76,78,79,95,88,-1.827189827326789,-0.164447084459411,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
Max Homa,-0.13,0.156,-0.134,0.0,-0.28,-0.1,0.07,75,D,85,76,75,81,94,88,-1.9457922078110088,-0.17512129870299079,wedge_birdiefest,"Short-ish birdiefest, tons of wedges and low scores"
