player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Carson Young,0.02,0.216,0.024,0.17,0.07,-0.32,-0.12,78,C,88,81,68,77,91,89,-3.2270696203010996,-0.32270696203010996,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Adam Svensson,0.01,0.405,0.012,-0.25,0.24,0.26,-0.58,78,C,81,84,87,68,81,83,-3.378830527159309,-0.3378830527159309,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Matteo Manassero,-0.08,0.686,-0.078,-0.98,0.27,0.61,0.01,76,C,68,84,99,80,65,72,-3.408751680736505,-0.34087516807365054,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Thriston Lawrence,-0.02,0.225,-0.024,0.23,-0.1,-0.12,-0.31,77,C,89,79,74,73,90,87,-3.5200345483953615,-0.35200345483953616,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Joseph Bramlett,0.19,0.58,0.187,0.31,0.28,0.35,-0.84,82,B,91,84,90,62,71,81,-3.534729185882686,-0.3534729185882686,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Austin Eckroat,0.11,0.299,0.113,0.21,0.25,-0.4,-0.05,80,B,89,84,65,78,86,87,-3.7622255875922272,-0.3762225587592227,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Cam Davis,-0.21,0.141,-0.212,-0.35,-0.2,-0.12,-0.01,73,D,79,78,74,79,95,87,-3.828687401173274,-0.3828687401173274,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Quade Cummins,-0.15,0.26,-0.147,0.06,-0.34,-0.21,0.23,74,D,86,75,71,84,88,84,-4.0329012816813385,-0.40329012816813387,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Doug Ghim,0.27,0.587,0.268,0.3,0.53,0.14,-0.81,84,A,91,88,83,63,71,82,-4.082432648426618,-0.4082432648426618,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Joe Highsmith,-0.22,0.125,-0.222,-0.1,-0.36,-0.12,-0.12,73,D,84,75,74,77,96,87,-4.154151187762922,-0.4154151187762922,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Aldrich Potgieter,0.07,0.403,0.066,0.57,-0.14,-0.37,0.12,79,B,95,78,66,82,81,84,-4.17485300582834,-0.41748530058283406,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Adam Hadwin,-0.25,0.218,-0.251,-0.15,-0.46,-0.05,0.05,72,D,83,74,77,80,91,84,-4.284541056667814,-0.42845410566678144,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Alejandro Tosti,-0.0,0.409,-0.0,0.35,-0.16,0.17,-0.58,78,C,91,78,84,68,80,82,-4.338227032047795,-0.43382270320477956,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Davis Riley,-0.29,0.389,-0.287,-0.46,-0.46,0.27,0.16,71,D,78,74,87,82,81,77,-4.438670754873272,-0.4438670754873272,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Trevor Cone,-0.04,0.263,-0.039,0.28,-0.15,-0.13,-0.35,77,C,90,78,74,72,88,86,-4.516929600256024,-0.4516929600256024,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Tom Hoge,-0.06,0.382,-0.057,-0.61,0.31,-0.01,-0.12,76,C,75,85,78,77,82,82,-4.759028529967641,-0.47590285299676416,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Henrik Norlander,0.16,0.46,0.155,-0.3,0.67,-0.21,-0.24,81,B,80,90,71,75,78,84,-4.787476324001054,-0.4787476324001054,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Luke List,-0.09,0.315,-0.092,0.37,-0.37,-0.14,-0.16,76,C,92,75,74,76,85,84,-4.861999034718634,-0.4861999034718634,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Antoine Rozner,0.15,0.373,0.148,0.06,0.46,-0.32,-0.32,81,B,87,87,68,73,82,86,-4.8864818194415065,-0.48864818194415066,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Sungjae Im,-0.26,0.672,-0.26,0.31,-0.98,0.53,0.09,72,D,91,66,96,81,66,70,-5.091475643282615,-0.5091475643282615,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Harry Higgs,-0.12,0.192,-0.121,0.05,-0.18,-0.37,0.0,75,D,86,78,66,79,92,87,-5.244456211952578,-0.5244456211952578,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Will Gordon,-0.08,0.197,-0.079,0.08,-0.07,-0.22,-0.38,76,C,87,79,71,72,92,87,-5.280147202911635,-0.5280147202911636,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Karl Vilips,-0.13,0.194,-0.13,-0.28,0.04,-0.15,-0.41,75,D,80,81,73,71,92,87,-5.9015392155534325,-0.5901539215553433,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Camilo Villegas,-0.22,0.389,-0.217,-0.74,-0.02,0.04,0.08,73,D,73,80,80,81,81,79,-6.005051862888178,-0.6005051862888178,wind_links_open,"Open Championship-style links: wind, firm, ground game"
John Pak,-0.05,0.332,-0.047,-0.28,0.21,-0.02,-0.55,77,C,80,83,78,68,85,84,-6.159975232791674,-0.6159975232791675,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Niklas Norgaard,0.05,0.473,0.053,0.63,-0.18,-0.48,0.16,79,B,96,78,62,83,77,82,-6.165627333798257,-0.6165627333798258,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Rico Hoey,0.4,0.779,0.4,0.68,0.67,-0.04,-0.97,87,S,97,90,77,60,60,79,-7.2598977129518225,-0.7259897712951823,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Kevin Velo,-0.2,0.231,-0.202,-0.02,-0.29,-0.09,-0.53,73,D,85,76,75,69,90,84,-7.534103581689388,-0.7534103581689389,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Isaiah Salinda,0.02,0.46,0.018,0.52,-0.13,-0.11,-0.61,78,C,94,78,75,67,78,81,-7.540242871065996,-0.7540242871065996,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Brian Campbell,-0.27,0.57,-0.273,-1.01,-0.03,0.13,0.23,71,D,68,80,83,84,72,72,-8.223954461359806,-0.8223954461359807,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Hayden Buckley,-0.12,0.261,-0.12,0.11,-0.13,-0.29,-0.51,75,D,87,79,69,69,88,84,-8.438432469123684,-0.8438432469123684,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Tim Widing,-0.25,0.171,-0.255,-0.01,-0.38,-0.36,-0.25,72,D,85,75,66,74,93,85,-8.62826845646444,-0.8628268456464441,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Thomas Rosenmueller,0.17,0.515,0.17,0.35,0.41,-0.38,-0.61,82,B,91,86,65,67,75,83,-8.747917791780083,-0.8747917791780083,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Peter Malnati,-0.45,0.512,-0.449,-0.71,-0.64,0.33,0.03,67,D,73,71,90,80,75,70,-9.1858847713774,-0.9185884771377402,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Matthew Riedel,-0.25,0.194,-0.246,-0.08,-0.31,-0.49,-0.09,72,D,84,76,62,77,92,84,-9.324897722796457,-0.9324897722796458,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Rafael Campos,-0.4,0.189,-0.404,-0.39,-0.53,-0.28,-0.08,68,D,79,73,69,78,92,81,-9.879934997620616,-0.9879934997620616,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Kaito Onishi,-0.4,0.345,-0.398,-0.72,-0.38,-0.13,0.08,68,D,73,75,74,81,84,76,-10.18927160163846,-1.018927160163846,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Taylor Dickson,-0.42,0.222,-0.419,-0.3,-0.62,-0.08,-0.39,68,D,80,71,76,72,90,80,-10.387660853248976,-1.0387660853248977,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Cristobal Del Solar,-0.43,0.33,-0.427,-0.66,-0.46,-0.22,0.11,68,D,74,74,71,82,85,77,-10.74671332464107,-1.074671332464107,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Mason Andersen,-0.5,0.422,-0.498,-0.46,-0.82,0.09,-0.02,66,D,77,69,81,79,80,72,-11.096858734271194,-1.1096858734271196,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Matthieu Pavon,-0.29,0.311,-0.294,-0.01,-0.48,-0.55,0.05,71,D,85,74,60,80,86,80,-11.448727689790573,-1.1448727689790574,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Will Chandler,-0.46,0.416,-0.463,-0.09,-0.92,0.01,-0.24,67,D,84,67,79,74,80,73,-12.19186839277026,-1.2191868392770262,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Braden Thornberry,-0.53,0.58,-0.527,-0.6,-0.88,0.06,0.38,65,D,75,68,80,87,71,66,-12.410303266979515,-1.2410303266979517,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Nick Dunlap,-0.36,0.788,-0.361,-1.47,0.13,0.07,0.11,69,D,60,82,81,82,60,64,-14.746427202203654,-1.4746427202203654,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Frankie Capan III,-0.62,0.734,-0.616,-1.19,-0.67,-0.03,0.49,63,D,65,71,77,89,63,60,-16.953244162443085,-1.6953244162443086,wind_links_open,"Open Championship-style links: wind, firm, ground game"
Ryan Palmer,-0.75,0.66,-0.75,-0.03,-1.42,-0.11,-0.87,60,D,85,60,75,62,67,60,-25.35387317577473,-2.5353873175774733,wind_links_open,"Open Championship-style links: wind, firm, ground game"
